subscription,resource_group_name,provider,resource_name,metric_name,unit,aggregation,timestamp,metric_value
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Queries,Count,total,2023-01-11T08:22:00+00:00,51046.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,active_connections,Count,maximum,2023-01-08T08:22:00+00:00,13.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,active_connections,Count,maximum,2023-01-09T08:22:00+00:00,11.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,active_connections,Count,maximum,2023-01-10T08:22:00+00:00,11.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,active_connections,Count,maximum,2023-01-11T08:22:00+00:00,11.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,backup_storage_used,Bytes,maximum,2023-01-08T08:22:00+00:00,647285612.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,backup_storage_used,Bytes,maximum,2023-01-09T08:22:00+00:00,647707656.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,backup_storage_used,Bytes,maximum,2023-01-10T08:22:00+00:00,648113176.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,backup_storage_used,Bytes,maximum,2023-01-11T08:22:00+00:00,648311384.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,cpu_credits_remaining,Count,maximum,2023-01-08T08:22:00+00:00,70.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,cpu_credits_remaining,Count,maximum,2023-01-09T08:22:00+00:00,270.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,cpu_credits_remaining,Count,maximum,2023-01-10T08:22:00+00:00,317.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,cpu_credits_remaining,Count,maximum,2023-01-11T08:22:00+00:00,317.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,cpu_percent,Percent,maximum,2023-01-08T08:22:00+00:00,68.88
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,cpu_percent,Percent,maximum,2023-01-09T08:22:00+00:00,30.62
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,cpu_percent,Percent,maximum,2023-01-10T08:22:00+00:00,34.97
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,cpu_percent,Percent,maximum,2023-01-11T08:22:00+00:00,43.74
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,io_consumption_percent,Percent,maximum,2023-01-08T08:22:00+00:00,5.44
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,io_consumption_percent,Percent,maximum,2023-01-09T08:22:00+00:00,0.11
